"","HydroBasin","SiteID","Country","Latitude","Longitude","Year","site_year","Trait","CWM","CWV","CV"
"35","2080016510","S1578","FRA",46.94337,5.018529049,"2008","S1578_2008","Tp_pref",21.0168,0.540169759999999,0.0569893391825084
"36","2080016510","S1578","FRA",46.94337,5.018529049,"2009","S1578_2009","Tp_pref",21.67,0,0.0569893391825084
"37","2080016510","S1578","FRA",46.94337,5.018529049,"2010","S1578_2010","Tp_pref",21.67,0,0.0569893391825084
"38","2080016510","S1578","FRA",46.94337,5.018529049,"2011","S1578_2011","Tp_pref",21.67,0,0.0569893391825084
"39","2080016510","S1578","FRA",46.94337,5.018529049,"2012","S1578_2012","Tp_pref",21.67,0,0.0569893391825084
"40","2080016510","S1578","FRA",46.94337,5.018529049,"2013","S1578_2013","Tp_pref",22.3995833333333,0.065687326388889,0.0569893391825084
"41","2080016510","S3412","FRA",44.28374,4.597914602,"2004","S3412_2004","Tp_pref",21.3260964912281,0.752792218759619,0.0677206013190432
"42","2080016510","S3412","FRA",44.28374,4.597914602,"2005","S3412_2005","Tp_pref",21.67,0,0.0677206013190432
"43","2080016510","S3412","FRA",44.28374,4.597914602,"2006","S3412_2006","Tp_pref",21.4936206896552,0.0235679250891799,0.0677206013190432
"44","2080016510","S3412","FRA",44.28374,4.597914602,"2007","S3412_2007","Tp_pref",21.3176825127334,0.672130367792668,0.0677206013190432
"45","2080016510","S3412","FRA",44.28374,4.597914602,"2008","S3412_2008","Tp_pref",21.3218204697987,0.665676971124612,0.0677206013190432
"46","2080016510","S3412","FRA",44.28374,4.597914602,"2009","S3412_2009","Tp_pref",21.67,0,0.0677206013190432
"47","2080016510","S3412","FRA",44.28374,4.597914602,"2010","S3412_2010","Tp_pref",21.6673504273504,0.00081434728614217,0.0677206013190432
"48","2080016510","S3412","FRA",44.28374,4.597914602,"2011","S3412_2011","Tp_pref",21.2658326629123,0.847767830405379,0.0677206013190432
"49","2080016510","S3412","FRA",44.28374,4.597914602,"2012","S3412_2012","Tp_pref",21.2400790513834,0.628299400865503,0.0677206013190432
"50","2080016510","S3412","FRA",44.28374,4.597914602,"2013","S3412_2013","Tp_pref",21.5437465564738,0.920369764967481,0.0677206013190432
"51","2080016510","S3440","FRA",44.17545,3.75054294,"2004","S3440_2004","Tp_pref",20.739179847686,2.46878632207777,0.0800441515462005
"52","2080016510","S3440","FRA",44.17545,3.75054294,"2005","S3440_2005","Tp_pref",20.6149697885196,2.05303708367941,0.0800441515462005
"53","2080016510","S3440","FRA",44.17545,3.75054294,"2006","S3440_2006","Tp_pref",20.6017803468208,2.30772261071202,0.0800441515462005
"54","2080016510","S3440","FRA",44.17545,3.75054294,"2007","S3440_2007","Tp_pref",20.6509727272727,2.63679696289256,0.0800441515462005
"55","2080016510","S3440","FRA",44.17545,3.75054294,"2008","S3440_2008","Tp_pref",20.4053658536585,2.49983950029744,0.0800441515462005
"56","2080016510","S3440","FRA",44.17545,3.75054294,"2009","S3440_2009","Tp_pref",20.7508491343776,2.63267916355449,0.0800441515462005
"57","2080016510","S3440","FRA",44.17545,3.75054294,"2010","S3440_2010","Tp_pref",19.9786918238994,1.97369916917843,0.0800441515462005
"58","2080016510","S3440","FRA",44.17545,3.75054294,"2011","S3440_2011","Tp_pref",19.8388739172281,2.11943078198571,0.0800441515462005
"59","2080016510","S3440","FRA",44.17545,3.75054294,"2012","S3440_2012","Tp_pref",19.9752517361111,2.13511677690671,0.0800441515462005
"60","2080016510","S3440","FRA",44.17545,3.75054294,"2013","S3440_2013","Tp_pref",19.9028311258278,3.11673950128284,0.0800441515462005
"61","2080016510","S5166","FRA",44.61489,6.334245081,"2004","S5166_2004","Tp_pref",19.17,0,0
"62","2080016510","S5166","FRA",44.61489,6.334245081,"2005","S5166_2005","Tp_pref",19.17,0,0
"63","2080016510","S5166","FRA",44.61489,6.334245081,"2006","S5166_2006","Tp_pref",19.17,0,0
"64","2080016510","S5166","FRA",44.61489,6.334245081,"2007","S5166_2007","Tp_pref",19.17,0,0
"65","2080016510","S5166","FRA",44.61489,6.334245081,"2008","S5166_2008","Tp_pref",19.17,0,0
"66","2080016510","S5166","FRA",44.61489,6.334245081,"2009","S5166_2009","Tp_pref",19.17,0,0
"67","2080016510","S5166","FRA",44.61489,6.334245081,"2010","S5166_2010","Tp_pref",19.17,0,0
"68","2080016510","S5166","FRA",44.61489,6.334245081,"2011","S5166_2011","Tp_pref",19.17,0,0
"69","2080016510","S5166","FRA",44.61489,6.334245081,"2012","S5166_2012","Tp_pref",19.17,0,0
"70","2080016510","S5166","FRA",44.61489,6.334245081,"2013","S5166_2013","Tp_pref",19.17,0,0
"71","2080016510","S5193","FRA",43.67891,4.622915558,"2004","S5193_2004","Tp_pref",20.8795566502463,0.550975665509961,0.0642105589831148
"72","2080016510","S5193","FRA",43.67891,4.622915558,"2005","S5193_2005","Tp_pref",20.9648663101604,0.322404661271411,0.0642105589831148
"73","2080016510","S5193","FRA",43.67891,4.622915558,"2006","S5193_2006","Tp_pref",21.0372340425532,0.282756179266636,0.0642105589831148
"74","2080016510","S5193","FRA",43.67891,4.622915558,"2007","S5193_2007","Tp_pref",20.5306382978723,0.600433331177649,0.0642105589831148
"75","2080016510","S5193","FRA",43.67891,4.622915558,"2008","S5193_2008","Tp_pref",20.8689436619718,0.360232686966872,0.0642105589831148
"76","2080016510","S5193","FRA",43.67891,4.622915558,"2009","S5193_2009","Tp_pref",21.0207727272727,0.916954402892562,0.0642105589831148
"77","2080016510","S5193","FRA",43.67891,4.622915558,"2010","S5193_2010","Tp_pref",21.112343470483,0.627141735337508,0.0642105589831148
"78","2080016510","S5193","FRA",43.67891,4.622915558,"2011","S5193_2011","Tp_pref",21.1717699115044,0.430089492781998,0.0642105589831148
"79","2080016510","S5193","FRA",43.67891,4.622915558,"2012","S5193_2012","Tp_pref",21.4580276816609,1.30937500269393,0.0642105589831148
"80","2080016510","S5193","FRA",43.67891,4.622915558,"2013","S5193_2013","Tp_pref",21.160376344086,1.07224663255868,0.0642105589831148
"81","2080016510","S5212","FRA",44.26627,6.275183589,"2004","S5212_2004","Tp_pref",19.17,0,0
"82","2080016510","S5212","FRA",44.26627,6.275183589,"2005","S5212_2005","Tp_pref",19.17,0,0
"83","2080016510","S5212","FRA",44.26627,6.275183589,"2006","S5212_2006","Tp_pref",19.17,0,0
"84","2080016510","S5212","FRA",44.26627,6.275183589,"2007","S5212_2007","Tp_pref",19.17,0,0
"85","2080016510","S5212","FRA",44.26627,6.275183589,"2008","S5212_2008","Tp_pref",19.17,0,0
"86","2080016510","S5212","FRA",44.26627,6.275183589,"2009","S5212_2009","Tp_pref",19.17,0,0
"87","2080016510","S5212","FRA",44.26627,6.275183589,"2010","S5212_2010","Tp_pref",19.17,0,0
"88","2080016510","S5212","FRA",44.26627,6.275183589,"2011","S5212_2011","Tp_pref",19.17,0,0
"89","2080016510","S5212","FRA",44.26627,6.275183589,"2012","S5212_2012","Tp_pref",19.17,0,0
"90","2080016510","S5212","FRA",44.26627,6.275183589,"2013","S5212_2013","Tp_pref",19.17,0,0
"91","2080016510","S5448","FRA",46.18851,4.546427802,"2004","S5448_2004","Tp_pref",19.17,0,0
"92","2080016510","S5448","FRA",46.18851,4.546427802,"2005","S5448_2005","Tp_pref",19.17,0,0
"93","2080016510","S5448","FRA",46.18851,4.546427802,"2006","S5448_2006","Tp_pref",19.17,0,0
"94","2080016510","S5448","FRA",46.18851,4.546427802,"2007","S5448_2007","Tp_pref",19.17,0,0
"95","2080016510","S5448","FRA",46.18851,4.546427802,"2008","S5448_2008","Tp_pref",19.17,0,0
"96","2080016510","S5448","FRA",46.18851,4.546427802,"2009","S5448_2009","Tp_pref",19.17,0,0
"97","2080016510","S5448","FRA",46.18851,4.546427802,"2010","S5448_2010","Tp_pref",19.17,0,0
"98","2080016510","S5448","FRA",46.18851,4.546427802,"2011","S5448_2011","Tp_pref",19.17,0,0
"99","2080016510","S5448","FRA",46.18851,4.546427802,"2012","S5448_2012","Tp_pref",19.17,0,0
"100","2080016510","S5448","FRA",46.18851,4.546427802,"2013","S5448_2013","Tp_pref",19.17,0,0
"101","2080016510","S5449","FRA",45.94411,4.728940626,"2004","S5449_2004","Tp_pref",21.67,0,0.0596755517441283
"102","2080016510","S5449","FRA",45.94411,4.728940626,"2005","S5449_2005","Tp_pref",21.0963730569948,0.993399280517598,0.0596755517441283
"103","2080016510","S5449","FRA",45.94411,4.728940626,"2006","S5449_2006","Tp_pref",21.1517037037037,1.04147857887517,0.0596755517441283
"104","2080016510","S5449","FRA",45.94411,4.728940626,"2007","S5449_2007","Tp_pref",20.8146474358974,0.607183209031887,0.0596755517441283
"105","2080016510","S5449","FRA",45.94411,4.728940626,"2008","S5449_2008","Tp_pref",20.8306569343066,0.563022682792548,0.0596755517441283
"106","2080016510","S5449","FRA",45.94411,4.728940626,"2009","S5449_2009","Tp_pref",20.6924358974359,0.531276117685733,0.0596755517441283
"107","2080016510","S5449","FRA",45.94411,4.728940626,"2010","S5449_2010","Tp_pref",21.515,0.0240250000000004,0.0596755517441283
"108","2080016510","S5449","FRA",45.94411,4.728940626,"2011","S5449_2011","Tp_pref",20.2878041543027,0.512297255413009,0.0596755517441283
"109","2080016510","S5449","FRA",45.94411,4.728940626,"2012","S5449_2012","Tp_pref",20.1755284552846,0.355327701764822,0.0596755517441283
"110","2080016510","S5449","FRA",45.94411,4.728940626,"2013","S5449_2013","Tp_pref",20.24,0,0.0596755517441283
"111","2080016510","S5471","FRA",45.81158,5.088671483,"2004","S5471_2004","Tp_pref",21.1301253918495,1.25257584634585,0.0765069442873227
"112","2080016510","S5471","FRA",45.81158,5.088671483,"2005","S5471_2005","Tp_pref",21.0319037656904,0.683781940529753,0.0765069442873227
"113","2080016510","S5471","FRA",45.81158,5.088671483,"2006","S5471_2006","Tp_pref",21.6441666666667,0.00734097222222233,0.0765069442873227
"114","2080016510","S5471","FRA",45.81158,5.088671483,"2007","S5471_2007","Tp_pref",21.0383880597015,2.39763680463355,0.0765069442873227
"115","2080016510","S5471","FRA",45.81158,5.088671483,"2008","S5471_2008","Tp_pref",21.062944,1.132735012864,0.0765069442873227
"116","2080016510","S5471","FRA",45.81158,5.088671483,"2009","S5471_2009","Tp_pref",21.67,0,0.0765069442873227
"117","2080016510","S5471","FRA",45.81158,5.088671483,"2010","S5471_2010","Tp_pref",20.9422268907563,1.55299490090154,0.0765069442873227
"118","2080016510","S5471","FRA",45.81158,5.088671483,"2011","S5471_2011","Tp_pref",21.67,0,0.0765069442873227
"119","2080016510","S5471","FRA",45.81158,5.088671483,"2012","S5471_2012","Tp_pref",21.67,0,0.0765069442873227
"120","2080016510","S5471","FRA",45.81158,5.088671483,"2013","S5471_2013","Tp_pref",22.43,0,0.0765069442873227
"121","2080016510","S5472","FRA",45.6457,4.816577863,"2004","S5472_2004","Tp_pref",21.0181961471103,0.663537901981653,0.0599095958958763
"122","2080016510","S5472","FRA",45.6457,4.816577863,"2005","S5472_2005","Tp_pref",21.67,0,0.0599095958958763
"123","2080016510","S5472","FRA",45.6457,4.816577863,"2006","S5472_2006","Tp_pref",21.67,0,0.0599095958958763
"124","2080016510","S5472","FRA",45.6457,4.816577863,"2007","S5472_2007","Tp_pref",21.3217155756208,1.0913451380644,0.0599095958958763
"125","2080016510","S5472","FRA",45.6457,4.816577863,"2008","S5472_2008","Tp_pref",20.9585159010601,0.742599917591679,0.0599095958958763
"126","2080016510","S5472","FRA",45.6457,4.816577863,"2009","S5472_2009","Tp_pref",20.7392887624467,0.541489110072864,0.0599095958958763
"127","2080016510","S5472","FRA",45.6457,4.816577863,"2010","S5472_2010","Tp_pref",21.1366559070368,0.516640334150065,0.0599095958958763
"128","2080016510","S5472","FRA",45.6457,4.816577863,"2011","S5472_2011","Tp_pref",20.7035095137421,0.639506781269601,0.0599095958958763
"129","2080016510","S5472","FRA",45.6457,4.816577863,"2012","S5472_2012","Tp_pref",21.2071124620061,0.511541814100018,0.0599095958958763
"130","2080016510","S5472","FRA",45.6457,4.816577863,"2013","S5472_2013","Tp_pref",20.51375,0.524573437500001,0.0599095958958763
"131","2080016510","S5490","FRA",45.58124,4.780833767,"2004","S5490_2004","Tp_pref",21.2515710723192,1.43271099806593,0.0696269655929352
"132","2080016510","S5490","FRA",45.58124,4.780833767,"2005","S5490_2005","Tp_pref",21.779537366548,1.29062419878168,0.0696269655929352
"133","2080016510","S5490","FRA",45.58124,4.780833767,"2006","S5490_2006","Tp_pref",21.6596666666667,0.0030965555555556,0.0696269655929352
"134","2080016510","S5490","FRA",45.58124,4.780833767,"2007","S5490_2007","Tp_pref",21.0428277634961,1.04115498575875,0.0696269655929352
"135","2080016510","S5490","FRA",45.58124,4.780833767,"2008","S5490_2008","Tp_pref",21.1903725701944,0.321485012379356,0.0696269655929352
"136","2080016510","S5490","FRA",45.58124,4.780833767,"2009","S5490_2009","Tp_pref",21.6434285714286,0.00753110204081644,0.0696269655929352
"137","2080016510","S5490","FRA",45.58124,4.780833767,"2010","S5490_2010","Tp_pref",21.0807152875175,0.45408560337078,0.0696269655929352
"138","2080016510","S5490","FRA",45.58124,4.780833767,"2011","S5490_2011","Tp_pref",21.67,0,0.0696269655929352
"139","2080016510","S5490","FRA",45.58124,4.780833767,"2012","S5490_2012","Tp_pref",21.2351191969887,0.507647570484676,0.0696269655929352
"140","2080016510","S5490","FRA",45.58124,4.780833767,"2013","S5490_2013","Tp_pref",21.1078431372549,0.922107766243753,0.0696269655929352
"141","2080016510","S5546","FRA",45.71204,5.548479468,"2004","S5546_2004","Tp_pref",21.3958815426997,1.29693331379156,0.061314603244735
"142","2080016510","S5546","FRA",45.71204,5.548479468,"2005","S5546_2005","Tp_pref",21.361026119403,0.974306223198374,0.061314603244735
"143","2080016510","S5546","FRA",45.71204,5.548479468,"2006","S5546_2006","Tp_pref",21.2305563909774,0.468383600203516,0.061314603244735
"144","2080016510","S5546","FRA",45.71204,5.548479468,"2007","S5546_2007","Tp_pref",21.1203724928367,0.680466050360834,0.061314603244735
"145","2080016510","S5546","FRA",45.71204,5.548479468,"2008","S5546_2008","Tp_pref",20.9071104815864,0.43195765634906,0.061314603244735
"146","2080016510","S5546","FRA",45.71204,5.548479468,"2009","S5546_2009","Tp_pref",21.219904109589,0.38737410039407,0.061314603244735
"147","2080016510","S5546","FRA",45.71204,5.548479468,"2010","S5546_2010","Tp_pref",21.5666666666667,0.0213555555555559,0.061314603244735
"148","2080016510","S5546","FRA",45.71204,5.548479468,"2011","S5546_2011","Tp_pref",20.627899543379,0.463274126894769,0.061314603244735
"149","2080016510","S5546","FRA",45.71204,5.548479468,"2012","S5546_2012","Tp_pref",20.8249019607843,0.473111825122205,0.061314603244735
"150","2080016510","S5546","FRA",45.71204,5.548479468,"2013","S5546_2013","Tp_pref",21.0765803108808,0.276905922306639,0.061314603244735
"151","2080016960","S675","ESP",41.7516,2.399272,"2004","S675_2004","Tp_pref",19.17,0,0
"152","2080016960","S675","ESP",41.7516,2.399272,"2005","S675_2005","Tp_pref",19.17,0,0
"153","2080016960","S675","ESP",41.7516,2.399272,"2006","S675_2006","Tp_pref",19.17,0,0
"154","2080016960","S675","ESP",41.7516,2.399272,"2007","S675_2007","Tp_pref",19.17,0,0
"155","2080016960","S675","ESP",41.7516,2.399272,"2008","S675_2008","Tp_pref",19.17,0,0
"156","2080016960","S675","ESP",41.7516,2.399272,"2009","S675_2009","Tp_pref",19.17,0,0
"157","2080016960","S675","ESP",41.7516,2.399272,"2010","S675_2010","Tp_pref",19.17,0,0
"158","2080016960","S675","ESP",41.7516,2.399272,"2011","S675_2011","Tp_pref",19.17,0,0
"159","2080016960","S675","ESP",41.7516,2.399272,"2012","S675_2012","Tp_pref",19.17,0,0
"160","2080016960","S675","ESP",41.7516,2.399272,"2013","S675_2013","Tp_pref",19.17,0,0
"161","2080016960","S6024","ESP",41.72961,2.603859,"2004","S6024_2004","Tp_pref",23.4430452674897,0.492360273671019,0.0882907677151754
"162","2080016960","S6024","ESP",41.72961,2.603859,"2005","S6024_2005","Tp_pref",23.31,0,0.0882907677151754
"163","2080016960","S6024","ESP",41.72961,2.603859,"2006","S6024_2006","Tp_pref",23.4688059701493,0.822943847924556,0.0882907677151754
"164","2080016960","S6024","ESP",41.72961,2.603859,"2007","S6024_2007","Tp_pref",22.8688970588235,1.56189804822664,0.0882907677151754
"165","2080016960","S6024","ESP",41.72961,2.603859,"2008","S6024_2008","Tp_pref",22.8388461538462,1.24958456607495,0.0882907677151754
"166","2080016960","S6024","ESP",41.72961,2.603859,"2009","S6024_2009","Tp_pref",23.6290163934426,1.39602198333781,0.0882907677151754
"167","2080016960","S6024","ESP",41.72961,2.603859,"2010","S6024_2010","Tp_pref",23.2858064516129,2.41765660770031,0.0882907677151754
"168","2080016960","S6024","ESP",41.72961,2.603859,"2011","S6024_2011","Tp_pref",23.1791304347826,0.376790548204158,0.0882907677151754
"169","2080016960","S6024","ESP",41.72961,2.603859,"2012","S6024_2012","Tp_pref",23.1256666666667,1.07619788888889,0.0882907677151754
"170","2080016960","S6024","ESP",41.72961,2.603859,"2013","S6024_2013","Tp_pref",23.1919607843137,0.341364782775855,0.0882907677151754
"171","2080016960","S2679","ESP",41.72662,2.422229,"2004","S2679_2004","Tp_pref",22.9627160493827,3.00323706752019,0.087660997411999
"172","2080016960","S2679","ESP",41.72662,2.422229,"2005","S2679_2005","Tp_pref",24.1623529411765,1.60791211072664,0.087660997411999
"173","2080016960","S2679","ESP",41.72662,2.422229,"2006","S2679_2006","Tp_pref",24.0199625468165,2.02459737687441,0.087660997411999
"174","2080016960","S2679","ESP",41.72662,2.422229,"2007","S2679_2007","Tp_pref",23.1358947368421,2.09984946260388,0.087660997411999
"175","2080016960","S2679","ESP",41.72662,2.422229,"2008","S2679_2008","Tp_pref",23.2447222222222,4.50583603395061,0.087660997411999
"176","2080016960","S2679","ESP",41.72662,2.422229,"2009","S2679_2009","Tp_pref",22.7693157894737,2.25714111080332,0.087660997411999
"177","2080016960","S2679","ESP",41.72662,2.422229,"2010","S2679_2010","Tp_pref",23.5908928571429,1.13150455994898,0.087660997411999
"178","2080016960","S2679","ESP",41.72662,2.422229,"2011","S2679_2011","Tp_pref",22.8065322580645,2.0477651253035,0.087660997411999
"179","2080016960","S2679","ESP",41.72662,2.422229,"2012","S2679_2012","Tp_pref",23.2776300578035,2.33856027932774,0.087660997411999
"180","2080016960","S2679","ESP",41.72662,2.422229,"2013","S2679_2013","Tp_pref",23.0833846153846,2.24437469822485,0.087660997411999
"181","2080016960","S3237","ESP",41.72785,2.418851,"2004","S3237_2004","Tp_pref",24.1460434782609,2.07227956332703,0.0873752856759897
"182","2080016960","S3237","ESP",41.72785,2.418851,"2005","S3237_2005","Tp_pref",23.5090909090909,0.849940082644628,0.0873752856759897
"183","2080016960","S3237","ESP",41.72785,2.418851,"2006","S3237_2006","Tp_pref",23.9065217391304,2.07334939238455,0.0873752856759897
"184","2080016960","S3237","ESP",41.72785,2.418851,"2007","S3237_2007","Tp_pref",24.5532231404959,1.45890614029096,0.0873752856759897
"185","2080016960","S3237","ESP",41.72785,2.418851,"2008","S3237_2008","Tp_pref",23.2073333333333,3.63048622222222,0.0873752856759897
"186","2080016960","S3237","ESP",41.72785,2.418851,"2009","S3237_2009","Tp_pref",23.097,2.856761,0.0873752856759897
"187","2080016960","S3237","ESP",41.72785,2.418851,"2010","S3237_2010","Tp_pref",24.0885611510791,1.06555332539724,0.0873752856759897
"188","2080016960","S3237","ESP",41.72785,2.418851,"2011","S3237_2011","Tp_pref",22.7663636363636,1.72435041322314,0.0873752856759897
"189","2080016960","S3237","ESP",41.72785,2.418851,"2012","S3237_2012","Tp_pref",22.9686666666667,1.96550488888889,0.0873752856759897
"190","2080016960","S3237","ESP",41.72785,2.418851,"2013","S3237_2013","Tp_pref",22.5667361111111,1.83761643036265,0.0873752856759897
"191","2080016960","S3782","ESP",41.71138,2.434891,"2004","S3782_2004","Tp_pref",24.1212264150943,1.26129503678652,0.103563174989072
"192","2080016960","S3782","ESP",41.71138,2.434891,"2005","S3782_2005","Tp_pref",24.2145913461538,1.8915445445405,0.103563174989072
"193","2080016960","S3782","ESP",41.71138,2.434891,"2006","S3782_2006","Tp_pref",23.9633333333333,1.45123760683761,0.103563174989072
"194","2080016960","S3782","ESP",41.71138,2.434891,"2007","S3782_2007","Tp_pref",24.1954263565891,1.39305117480921,0.103563174989072
"195","2080016960","S3782","ESP",41.71138,2.434891,"2008","S3782_2008","Tp_pref",24.1963087248322,1.17623805233998,0.103563174989072
"196","2080016960","S3782","ESP",41.71138,2.434891,"2009","S3782_2009","Tp_pref",24.0537565674256,1.01300208785091,0.103563174989072
"197","2080016960","S3782","ESP",41.71138,2.434891,"2010","S3782_2010","Tp_pref",23.3786349206349,1.12980162862182,0.103563174989072
"198","2080016960","S3782","ESP",41.71138,2.434891,"2011","S3782_2011","Tp_pref",23.5291071428571,0.810287213010204,0.103563174989072
"199","2080016960","S3782","ESP",41.71138,2.434891,"2012","S3782_2012","Tp_pref",23.7036956521739,1.25334938563327,0.103563174989072
"200","2080016960","S3782","ESP",41.71138,2.434891,"2013","S3782_2013","Tp_pref",23.5648012232416,0.81205126018199,0.103563174989072
"201","2080016960","S4441","ESP",41.68959,2.456891,"2004","S4441_2004","Tp_pref",24.142,0.955622666666667,0.0859631405410837
"202","2080016960","S4441","ESP",41.68959,2.456891,"2005","S4441_2005","Tp_pref",23.2952631578947,2.2362459833795,0.0859631405410837
"203","2080016960","S4441","ESP",41.68959,2.456891,"2006","S4441_2006","Tp_pref",24.0971428571429,2.75476326530612,0.0859631405410837
"204","2080016960","S4441","ESP",41.68959,2.456891,"2007","S4441_2007","Tp_pref",24.4230188679245,1.51337201851193,0.0859631405410837
"205","2080016960","S4441","ESP",41.68959,2.456891,"2008","S4441_2008","Tp_pref",24.4726086956522,1.30584536862004,0.0859631405410837
"206","2080016960","S4441","ESP",41.68959,2.456891,"2009","S4441_2009","Tp_pref",23.94,0.7056,0.0859631405410837
"207","2080016960","S4441","ESP",41.68959,2.456891,"2010","S4441_2010","Tp_pref",24.7770833333333,0.670912326388888,0.0859631405410837
"208","2080016960","S4441","ESP",41.68959,2.456891,"2011","S4441_2011","Tp_pref",24.6414516129032,0.632115634755463,0.0859631405410837
"209","2080016960","S4441","ESP",41.68959,2.456891,"2012","S4441_2012","Tp_pref",24.0903333333333,1.92258766666667,0.0859631405410837
"210","2080016960","S4441","ESP",41.68959,2.456891,"2013","S4441_2013","Tp_pref",22.87,2.6183,0.0859631405410837
"211","2080016960","S5116","ESP",41.67996,2.467521,"2004","S5116_2004","Tp_pref",22.0923529411765,3.55839446366782,0.0964396327536208
"212","2080016960","S5116","ESP",41.67996,2.467521,"2005","S5116_2005","Tp_pref",22.1445161290323,3.35703121748178,0.0964396327536208
"213","2080016960","S5116","ESP",41.67996,2.467521,"2006","S5116_2006","Tp_pref",22.0088571428571,3.69375869387755,0.0964396327536208
"214","2080016960","S5116","ESP",41.67996,2.467521,"2007","S5116_2007","Tp_pref",21.64,3.69973749999999,0.0964396327536208
