"","TimeSeriesID","SurveyID","SiteID","Latitude","Longitude","BioRealm","HydroBasin","Country","Region","Province","Waterbody"
"15","G7441",16466,"S1481",46.51408,4.946774568,"Palearctic",2080016510,"FRA","BOURGOGNE","SAONE-ET-LOIRE","SEILLE"
"16","G7441",23082,"S1481",46.51408,4.946774568,"Palearctic",2080016510,"FRA","BOURGOGNE","SAONE-ET-LOIRE","SEILLE"
"17","G7441",20558,"S1481",46.51408,4.946774568,"Palearctic",2080016510,"FRA","BOURGOGNE","SAONE-ET-LOIRE","SEILLE"
"18","G7441",23081,"S1481",46.51408,4.946774568,"Palearctic",2080016510,"FRA","BOURGOGNE","SAONE-ET-LOIRE","SEILLE"
"19","G7441",23083,"S1481",46.51408,4.946774568,"Palearctic",2080016510,"FRA","BOURGOGNE","SAONE-ET-LOIRE","SEILLE"
"20","G7441",23084,"S1481",46.51408,4.946774568,"Palearctic",2080016510,"FRA","BOURGOGNE","SAONE-ET-LOIRE","SEILLE"
"21","G7450",23046,"S1548",47.13404,5.179873916,"Palearctic",2080016510,"FRA","BOURGOGNE","COTE-D'OR","VOUGE"
"22","G7450",17554,"S1548",47.13404,5.179873916,"Palearctic",2080016510,"FRA","BOURGOGNE","COTE-D'OR","VOUGE"
"23","G7450",17518,"S1548",47.13404,5.179873916,"Palearctic",2080016510,"FRA","BOURGOGNE","COTE-D'OR","VOUGE"
"24","G7450",16356,"S1548",47.13404,5.179873916,"Palearctic",2080016510,"FRA","BOURGOGNE","COTE-D'OR","VOUGE"
"25","G7450",23045,"S1548",47.13404,5.179873916,"Palearctic",2080016510,"FRA","BOURGOGNE","COTE-D'OR","VOUGE"
"26","G7450",23043,"S1548",47.13404,5.179873916,"Palearctic",2080016510,"FRA","BOURGOGNE","COTE-D'OR","VOUGE"
"27","G7450",17495,"S1548",47.13404,5.179873916,"Palearctic",2080016510,"FRA","BOURGOGNE","COTE-D'OR","VOUGE"
"28","G7450",15429,"S1548",47.13404,5.179873916,"Palearctic",2080016510,"FRA","BOURGOGNE","COTE-D'OR","VOUGE"
"29","G7456",17477,"S1578",46.94337,5.018529049,"Palearctic",2080016510,"FRA","BOURGOGNE","SAONE-ET-LOIRE","DHEUNE"
"30","G7456",15720,"S1578",46.94337,5.018529049,"Palearctic",2080016510,"FRA","BOURGOGNE","SAONE-ET-LOIRE","DHEUNE"
"31","G7456",19617,"S1578",46.94337,5.018529049,"Palearctic",2080016510,"FRA","BOURGOGNE","SAONE-ET-LOIRE","DHEUNE"
"32","G7456",23067,"S1578",46.94337,5.018529049,"Palearctic",2080016510,"FRA","BOURGOGNE","SAONE-ET-LOIRE","DHEUNE"
"33","G7456",23068,"S1578",46.94337,5.018529049,"Palearctic",2080016510,"FRA","BOURGOGNE","SAONE-ET-LOIRE","DHEUNE"
"34","G7456",19530,"S1578",46.94337,5.018529049,"Palearctic",2080016510,"FRA","BOURGOGNE","SAONE-ET-LOIRE","DHEUNE"
"35","G7456",23066,"S1578",46.94337,5.018529049,"Palearctic",2080016510,"FRA","BOURGOGNE","SAONE-ET-LOIRE","DHEUNE"
"36","G7456",23065,"S1578",46.94337,5.018529049,"Palearctic",2080016510,"FRA","BOURGOGNE","SAONE-ET-LOIRE","DHEUNE"
"37","G7456",23069,"S1578",46.94337,5.018529049,"Palearctic",2080016510,"FRA","BOURGOGNE","SAONE-ET-LOIRE","DHEUNE"
"38","G7971",16897,"S3412",44.28374,4.597914602,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","GARD","ARDECHE"
"39","G7971",20597,"S3412",44.28374,4.597914602,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","GARD","ARDECHE"
"40","G7971",15212,"S3412",44.28374,4.597914602,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","GARD","ARDECHE"
"41","G7971",17947,"S3412",44.28374,4.597914602,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","GARD","ARDECHE"
"42","G7971",23162,"S3412",44.28374,4.597914602,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","GARD","ARDECHE"
"43","G7971",23164,"S3412",44.28374,4.597914602,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","GARD","ARDECHE"
"44","G7971",23161,"S3412",44.28374,4.597914602,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","GARD","ARDECHE"
"45","G7971",19089,"S3412",44.28374,4.597914602,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","GARD","ARDECHE"
"46","G7971",23163,"S3412",44.28374,4.597914602,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","GARD","ARDECHE"
"47","G7986",15213,"S3440",44.17545,3.75054294,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","LOZERE","GARDON"
"48","G7986",18495,"S3440",44.17545,3.75054294,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","LOZERE","GARDON"
"49","G7986",16916,"S3440",44.17545,3.75054294,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","LOZERE","GARDON"
"50","G7986",16714,"S3440",44.17545,3.75054294,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","LOZERE","GARDON"
"51","G7986",20575,"S3440",44.17545,3.75054294,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","LOZERE","GARDON"
"52","G7986",23787,"S3440",44.17545,3.75054294,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","LOZERE","GARDON"
"53","G7986",17838,"S3440",44.17545,3.75054294,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","LOZERE","GARDON"
"54","G7986",20451,"S3440",44.17545,3.75054294,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","LOZERE","GARDON"
"55","G7986",19086,"S3440",44.17545,3.75054294,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","LOZERE","GARDON"
"56","G7986",18480,"S3440",44.17545,3.75054294,"Palearctic",2080016510,"FRA","LANGUEDOC-ROUSSILLON","LOZERE","GARDON"
"57","G8614",15316,"S5166",44.61489,6.334245081,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","HAUTES-ALPES","REALLON"
"58","G8614",17197,"S5166",44.61489,6.334245081,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","HAUTES-ALPES","REALLON"
"59","G8614",16855,"S5166",44.61489,6.334245081,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","HAUTES-ALPES","REALLON"
"60","G8614",16694,"S5166",44.61489,6.334245081,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","HAUTES-ALPES","REALLON"
"61","G8614",16995,"S5166",44.61489,6.334245081,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","HAUTES-ALPES","REALLON"
"62","G8614",16641,"S5166",44.61489,6.334245081,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","HAUTES-ALPES","REALLON"
"63","G8614",16716,"S5166",44.61489,6.334245081,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","HAUTES-ALPES","REALLON"
"64","G8614",17449,"S5166",44.61489,6.334245081,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","HAUTES-ALPES","REALLON"
"65","G8614",16827,"S5166",44.61489,6.334245081,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","HAUTES-ALPES","REALLON"
"66","G8614",16835,"S5166",44.61489,6.334245081,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","HAUTES-ALPES","REALLON"
"67","G8629",16833,"S5193",43.67891,4.622915558,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","BOUCHES-DU-RHONE","RHONE"
"68","G8629",16903,"S5193",43.67891,4.622915558,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","BOUCHES-DU-RHONE","RHONE"
"69","G8629",15721,"S5193",43.67891,4.622915558,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","BOUCHES-DU-RHONE","RHONE"
"70","G8629",21240,"S5193",43.67891,4.622915558,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","BOUCHES-DU-RHONE","RHONE"
"71","G8629",20732,"S5193",43.67891,4.622915558,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","BOUCHES-DU-RHONE","RHONE"
"72","G8629",21802,"S5193",43.67891,4.622915558,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","BOUCHES-DU-RHONE","RHONE"
"73","G8629",18395,"S5193",43.67891,4.622915558,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","BOUCHES-DU-RHONE","RHONE"
"74","G8629",18271,"S5193",43.67891,4.622915558,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","BOUCHES-DU-RHONE","RHONE"
"75","G8629",17476,"S5193",43.67891,4.622915558,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","BOUCHES-DU-RHONE","RHONE"
"76","G8637",16166,"S5212",44.26627,6.275183589,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","ALPES-DE-HAUTE-PROVENCE","BES"
"77","G8637",16354,"S5212",44.26627,6.275183589,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","ALPES-DE-HAUTE-PROVENCE","BES"
"78","G8637",16295,"S5212",44.26627,6.275183589,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","ALPES-DE-HAUTE-PROVENCE","BES"
"79","G8637",16271,"S5212",44.26627,6.275183589,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","ALPES-DE-HAUTE-PROVENCE","BES"
"80","G8637",16031,"S5212",44.26627,6.275183589,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","ALPES-DE-HAUTE-PROVENCE","BES"
"81","G8637",15365,"S5212",44.26627,6.275183589,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","ALPES-DE-HAUTE-PROVENCE","BES"
"82","G8637",15526,"S5212",44.26627,6.275183589,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","ALPES-DE-HAUTE-PROVENCE","BES"
"83","G8637",15397,"S5212",44.26627,6.275183589,"Palearctic",2080016510,"FRA","PROVENCE-ALPES-COTE D'AZUR","ALPES-DE-HAUTE-PROVENCE","BES"
"84","G8679",16389,"S5448",46.18851,4.546427802,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","ROCHEFORT"
"85","G8679",15980,"S5448",46.18851,4.546427802,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","ROCHEFORT"
"86","G8679",16274,"S5448",46.18851,4.546427802,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","ROCHEFORT"
"87","G8679",17840,"S5448",46.18851,4.546427802,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","ROCHEFORT"
"88","G8679",23738,"S5448",46.18851,4.546427802,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","ROCHEFORT"
"89","G8679",16386,"S5448",46.18851,4.546427802,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","ROCHEFORT"
"90","G8679",17579,"S5448",46.18851,4.546427802,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","ROCHEFORT"
"91","G8679",16385,"S5448",46.18851,4.546427802,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","ROCHEFORT"
"92","G8679",16395,"S5448",46.18851,4.546427802,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","ROCHEFORT"
"93","G8679",18202,"S5448",46.18851,4.546427802,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","ROCHEFORT"
"94","G8680",17335,"S5449",45.94411,4.728940626,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","SAONE"
"95","G8680",17435,"S5449",45.94411,4.728940626,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","SAONE"
"96","G8680",17680,"S5449",45.94411,4.728940626,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","SAONE"
"97","G8680",19070,"S5449",45.94411,4.728940626,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","SAONE"
"98","G8680",17460,"S5449",45.94411,4.728940626,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","SAONE"
"99","G8680",20444,"S5449",45.94411,4.728940626,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","SAONE"
"100","G8680",16766,"S5449",45.94411,4.728940626,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","SAONE"
"101","G8680",23094,"S5449",45.94411,4.728940626,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","SAONE"
"102","G8680",20241,"S5449",45.94411,4.728940626,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","SAONE"
"103","G8680",23095,"S5449",45.94411,4.728940626,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","SAONE"
"104","G8696",23681,"S5471",45.81158,5.088671483,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"105","G8696",20082,"S5471",45.81158,5.088671483,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"106","G8696",19999,"S5471",45.81158,5.088671483,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"107","G8696",23791,"S5471",45.81158,5.088671483,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"108","G8696",23126,"S5471",45.81158,5.088671483,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"109","G8696",20632,"S5471",45.81158,5.088671483,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"110","G8696",23125,"S5471",45.81158,5.088671483,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"111","G8696",23123,"S5471",45.81158,5.088671483,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"112","G8696",23124,"S5471",45.81158,5.088671483,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"113","G8696",23510,"S5471",45.81158,5.088671483,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"114","G8697",21241,"S5472",45.6457,4.816577863,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"115","G8697",23296,"S5472",45.6457,4.816577863,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"116","G8697",23824,"S5472",45.6457,4.816577863,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"117","G8697",23745,"S5472",45.6457,4.816577863,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"118","G8697",21249,"S5472",45.6457,4.816577863,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"119","G8697",21561,"S5472",45.6457,4.816577863,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"120","G8697",23798,"S5472",45.6457,4.816577863,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"121","G8697",22607,"S5472",45.6457,4.816577863,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"122","G8697",23133,"S5472",45.6457,4.816577863,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"123","G8697",23132,"S5472",45.6457,4.816577863,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"124","G8708",23797,"S5490",45.58124,4.780833767,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"125","G8708",23414,"S5490",45.58124,4.780833767,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"126","G8708",21242,"S5490",45.58124,4.780833767,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"127","G8708",23215,"S5490",45.58124,4.780833767,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"128","G8708",23138,"S5490",45.58124,4.780833767,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"129","G8708",23402,"S5490",45.58124,4.780833767,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"130","G8708",23139,"S5490",45.58124,4.780833767,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"131","G8708",23257,"S5490",45.58124,4.780833767,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"132","G8708",19130,"S5490",45.58124,4.780833767,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"133","G8708",23140,"S5490",45.58124,4.780833767,"Palearctic",2080016510,"FRA","RHONE-ALPES","RHONE","RHONE"
"134","G8722",22600,"S5546",45.71204,5.548479468,"Palearctic",2080016510,"FRA","RHONE-ALPES","AIN","RHONE"
"135","G8722",23909,"S5546",45.71204,5.548479468,"Palearctic",2080016510,"FRA","RHONE-ALPES","AIN","RHONE"
"136","G8722",23319,"S5546",45.71204,5.548479468,"Palearctic",2080016510,"FRA","RHONE-ALPES","AIN","RHONE"
"137","G8722",20811,"S5546",45.71204,5.548479468,"Palearctic",2080016510,"FRA","RHONE-ALPES","AIN","RHONE"
"138","G8722",19913,"S5546",45.71204,5.548479468,"Palearctic",2080016510,"FRA","RHONE-ALPES","AIN","RHONE"
"139","G8722",19314,"S5546",45.71204,5.548479468,"Palearctic",2080016510,"FRA","RHONE-ALPES","AIN","RHONE"
"140","G8722",23418,"S5546",45.71204,5.548479468,"Palearctic",2080016510,"FRA","RHONE-ALPES","AIN","RHONE"
"141","G8722",22614,"S5546",45.71204,5.548479468,"Palearctic",2080016510,"FRA","RHONE-ALPES","AIN","RHONE"
"142","G8722",22585,"S5546",45.71204,5.548479468,"Palearctic",2080016510,"FRA","RHONE-ALPES","AIN","RHONE"
"143","G8722",20312,"S5546",45.71204,5.548479468,"Palearctic",2080016510,"FRA","RHONE-ALPES","AIN","RHONE"
"144","G12786",53723,"S675",41.7516,2.399272,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"145","G12786",53624,"S675",41.7516,2.399272,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"146","G12786",53649,"S675",41.7516,2.399272,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"147","G12786",53678,"S675",41.7516,2.399272,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"148","G12786",53659,"S675",41.7516,2.399272,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"149","G12786",53667,"S675",41.7516,2.399272,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"150","G12786",53699,"S675",41.7516,2.399272,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"151","G12786",53611,"S675",41.7516,2.399272,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"152","G12786",53714,"S675",41.7516,2.399272,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"153","G12786",53742,"S675",41.7516,2.399272,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"154","G12787",53613,"S6024",41.72961,2.603859,"Palearctic",2080016960,"ESP","CATALUNA","GIRONA","TORDERA"
"155","G12787",53709,"S6024",41.72961,2.603859,"Palearctic",2080016960,"ESP","CATALUNA","GIRONA","TORDERA"
"156","G12787",53712,"S6024",41.72961,2.603859,"Palearctic",2080016960,"ESP","CATALUNA","GIRONA","TORDERA"
"157","G12787",53682,"S6024",41.72961,2.603859,"Palearctic",2080016960,"ESP","CATALUNA","GIRONA","TORDERA"
"158","G12787",53622,"S6024",41.72961,2.603859,"Palearctic",2080016960,"ESP","CATALUNA","GIRONA","TORDERA"
"159","G12787",53731,"S6024",41.72961,2.603859,"Palearctic",2080016960,"ESP","CATALUNA","GIRONA","TORDERA"
"160","G12787",53691,"S6024",41.72961,2.603859,"Palearctic",2080016960,"ESP","CATALUNA","GIRONA","TORDERA"
"161","G12787",53662,"S6024",41.72961,2.603859,"Palearctic",2080016960,"ESP","CATALUNA","GIRONA","TORDERA"
"162","G12787",53735,"S6024",41.72961,2.603859,"Palearctic",2080016960,"ESP","CATALUNA","GIRONA","TORDERA"
"163","G12787",53629,"S6024",41.72961,2.603859,"Palearctic",2080016960,"ESP","CATALUNA","GIRONA","TORDERA"
"164","G12790",53630,"S2679",41.72662,2.422229,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"165","G12790",53623,"S2679",41.72662,2.422229,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"166","G12790",53687,"S2679",41.72662,2.422229,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"167","G12790",53617,"S2679",41.72662,2.422229,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"168","G12790",53683,"S2679",41.72662,2.422229,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"169","G12790",53641,"S2679",41.72662,2.422229,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"170","G12790",53654,"S2679",41.72662,2.422229,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"171","G12790",53722,"S2679",41.72662,2.422229,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"172","G12790",53677,"S2679",41.72662,2.422229,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"173","G12790",53736,"S2679",41.72662,2.422229,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"174","G12791",53626,"S3237",41.72785,2.418851,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"175","G12791",53694,"S3237",41.72785,2.418851,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"176","G12791",53737,"S3237",41.72785,2.418851,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"177","G12791",53660,"S3237",41.72785,2.418851,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"178","G12791",53673,"S3237",41.72785,2.418851,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"179","G12791",53632,"S3237",41.72785,2.418851,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"180","G12791",53618,"S3237",41.72785,2.418851,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"181","G12791",53658,"S3237",41.72785,2.418851,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"182","G12791",53738,"S3237",41.72785,2.418851,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"183","G12791",53684,"S3237",41.72785,2.418851,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"184","G12792",53701,"S3782",41.71138,2.434891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"185","G12792",53668,"S3782",41.71138,2.434891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"186","G12792",53745,"S3782",41.71138,2.434891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"187","G12792",53619,"S3782",41.71138,2.434891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"188","G12792",53664,"S3782",41.71138,2.434891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"189","G12792",53727,"S3782",41.71138,2.434891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"190","G12792",53663,"S3782",41.71138,2.434891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"191","G12792",53713,"S3782",41.71138,2.434891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"192","G12792",53685,"S3782",41.71138,2.434891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"193","G12792",53688,"S3782",41.71138,2.434891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"194","G12793",53728,"S4441",41.68959,2.456891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"195","G12793",53631,"S4441",41.68959,2.456891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"196","G12793",53741,"S4441",41.68959,2.456891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"197","G12793",53639,"S4441",41.68959,2.456891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"198","G12793",53702,"S4441",41.68959,2.456891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"199","G12793",53716,"S4441",41.68959,2.456891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"200","G12793",53746,"S4441",41.68959,2.456891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"201","G12793",53615,"S4441",41.68959,2.456891,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
"202","G12794",53661,"S5116",41.67996,2.467521,"Palearctic",2080016960,"ESP","CATALUNA","BARCELONA","TORDERA"
