"sYNGEO_ID","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013"
241,11.9208333333333,11.4291666666667,11.35,11.85,11.8041666666667,11.3916666666667,11.8125,10.725,12.3833333333333,11.6958333333333,11.2041666666667
242,12.2458333333333,11.7375,11.6166666666667,12.1833333333333,12.0083333333333,11.6291666666667,12.1416666666667,11.0166666666667,12.6666666666667,11.9708333333333,11.4666666666667
249,11.9833333333333,11.4833333333333,11.4083333333333,11.9333333333333,11.8416666666667,11.4416666666667,11.8791666666667,10.7916666666667,12.4416666666667,11.7333333333333,11.2541666666667
360,11.05,10.5416666666667,10.5416666666667,11.0166666666667,11.0833333333333,10.6208333333333,10.9333333333333,9.83333333333334,11.5,10.8291666666667,10.3625
361,11.6375,11.1666666666667,11.1041666666667,11.5875,11.5625,11.15,11.5583333333333,10.4833333333333,12.125,11.4333333333333,10.9833333333333
400,14.6416666666667,14.0541666666667,13.7541666666667,14.725,14.3041666666667,14.0958333333333,14.6458333333333,13.4541666666667,14.9458333333333,14.3833333333333,13.7916666666667
405,14.0583333333333,13.45,13.1083333333333,14.1125,13.6291666666667,13.45,13.9875,12.8083333333333,14.3291666666667,13.7458333333333,13.1625
407,14.1541666666667,13.55,13.25,14.2375,13.7833333333333,13.5916666666667,14.1291666666667,12.9416666666667,14.4541666666667,13.8791666666667,13.2916666666667
408,12.4958333333333,11.8916666666667,11.5375,12.5333333333333,12.0458333333333,11.875,12.4333333333333,11.2375,12.7791666666667,12.1833333333333,11.5833333333333
623,5.57083333333334,5.0125,4.70833333333334,5.5625,5.42083333333334,5.05,5.52916666666667,4.43333333333334,5.7875,5.3625,4.85833333333334
627,14.6666666666667,14.1083333333333,13.6666666666667,14.7208333333333,14.4,14.1875,14.65,13.5416666666667,14.8583333333333,14.4375,13.9041666666667
628,14.8833333333333,14.325,13.8958333333333,14.9208333333333,14.5833333333333,14.3916666666667,14.8583333333333,13.7333333333333,15.0625,14.6458333333333,14.1
630,16.1125,15.5208333333333,15.1666666666667,16.1958333333333,15.7333333333333,15.5791666666667,16.0916666666667,14.8958333333333,16.3708333333333,15.8458333333333,15.2708333333333
634,15.525,14.9541666666667,14.5708333333333,15.6125,15.1791666666667,15,15.5,14.325,15.7875,15.275,14.7083333333333
635,9.2,8.6125,8.25833333333334,9.21666666666667,9.03333333333334,8.69166666666667,9.18333333333334,8.11666666666667,9.38333333333334,8.98333333333334,8.45833333333334
641,13.3166666666667,12.7625,12.3791666666667,13.3625,13.1291666666667,12.8208333333333,13.3041666666667,12.2041666666667,13.5208333333333,13.1,12.5416666666667
649,8.975,8.40000000000001,8.13333333333334,8.94166666666667,8.7875,8.40833333333334,8.90416666666667,7.77916666666667,9.225,8.725,8.225
650,8.7875,8.2375,7.97083333333334,8.82083333333334,8.62083333333334,8.25833333333334,8.76666666666667,7.64583333333334,9.0625,8.6125,8.04166666666667
651,10.6791666666667,10.1291666666667,10.025,10.6458333333333,10.4041666666667,10.0083333333333,10.575,9.43333333333334,11.075,10.375,9.84166666666667
652,12.725,12.15,12.0166666666667,12.6958333333333,12.4125,12.0666666666667,12.6375,11.4666666666667,13.0875,12.4375,11.8833333333333
656,12.5708333333333,12.0625,11.7875,12.525,12.3125,11.9541666666667,12.475,11.3541666666667,12.8875,12.2916666666667,11.8083333333333
659,11.4875,10.9375,10.7208333333333,11.5416666666667,11.1791666666667,10.8833333333333,11.45,10.2791666666667,11.8166666666667,11.2333333333333,10.6041666666667
660,12.6416666666667,12.1,11.8583333333333,12.6,12.3666666666667,12.0083333333333,12.5375,11.4083333333333,12.9583333333333,12.3458333333333,11.8541666666667
666,12.4958333333333,11.9375,11.75,12.5125,12.2,11.8833333333333,12.45,11.2791666666667,12.8458333333333,12.2416666666667,11.6666666666667
668,10.2833333333333,9.73333333333334,9.47916666666667,10.3166666666667,10.1041666666667,9.76666666666667,10.275,9.14166666666667,10.5666666666667,10.0875,9.48333333333334
674,11.5416666666667,10.9833333333333,10.7125,11.4791666666667,11.2958333333333,10.9375,11.45,10.3125,11.8166666666667,11.2625,10.7625
677,12.3333333333333,11.8458333333333,11.6625,12.25,12.0958333333333,11.7041666666667,12.2375,11.1041666666667,12.7083333333333,12.075,11.575
814,12.2583333333333,11.65,11.5833333333333,12.375,11.4958333333333,11.4333333333333,12.2625,11.2833333333333,12.4916666666667,11.8416666666667,11.525
821,12.6333333333333,12.0083333333333,11.9125,12.7416666666667,11.8708333333333,11.8083333333333,12.6375,11.6375,12.85,12.2083333333333,11.8875
830,12.2208333333333,11.6083333333333,11.4625,12.3416666666667,11.475,11.3958333333333,12.2291666666667,11.2166666666667,12.4041666666667,11.8125,11.4791666666667
837,12.4416666666667,11.8208333333333,11.7041666666667,12.5625,11.7,11.6125,12.4416666666667,11.4375,12.6625,12.0416666666667,11.6875
843,12.3916666666667,11.7791666666667,11.6375,12.5166666666667,11.6541666666667,11.5708333333333,12.3958333333333,11.3875,12.5875,11.9833333333333,11.6458333333333
847,13.1041666666667,12.5125,12.3958333333333,13.2208333333333,12.3666666666667,12.3,13.15,12.1583333333333,13.3041666666667,12.6958333333333,12.4125
856,12.6291666666667,12.0083333333333,11.9333333333333,12.7458333333333,11.8625,11.7958333333333,12.6208333333333,11.675,12.8166666666667,12.2,11.9166666666667
870,12.85,12.25,12.1541666666667,12.975,12.1,12.0458333333333,12.8625,11.9041666666667,13.0375,12.4416666666667,12.1458333333333
872,11.3708333333333,10.7625,10.7083333333333,11.5041666666667,10.6083333333333,10.5541666666667,11.3791666666667,10.4333333333333,11.575,10.9416666666667,10.6625
873,11.575,10.9458333333333,10.825,11.6791666666667,10.825,10.7375,11.5541666666667,10.5625,11.7791666666667,11.1625,10.8041666666667
878,12.8375,12.2375,12.1083333333333,12.95,12.0916666666667,12.0208333333333,12.8791666666667,11.8791666666667,13.0416666666667,12.425,12.125
879,12.3208333333333,11.6875,11.6,12.4208333333333,11.5625,11.475,12.325,11.3083333333333,12.5375,11.9041666666667,11.5541666666667
880,12.3916666666667,11.7833333333333,11.7125,12.5208333333333,11.6333333333333,11.5708333333333,12.3958333333333,11.45,12.5916666666667,11.9791666666667,11.6833333333333
175,9.77083333333334,9.15833333333334,8.89166666666667,9.7875,9.27083333333334,9.09166666666667,9.6875,8.46666666666667,10.1083333333333,9.43333333333334,8.825
