"sYNGEO_ID","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013"
1365,3.65833333333334,3.88333333333334,4.06666666666667,4.55833333333333,4.575,4.89166666666667,4.075,2.10833333333334,4.5,3.81666666666667,3.74166666666667
1426,2.58333333333334,2.775,3.01666666666667,3.45833333333334,3.40833333333334,3.825,2.95833333333334,0.908333333333337,3.38333333333334,2.66666666666667,2.575
1468,2.30833333333334,2.49166666666667,2.76666666666667,3.18333333333334,3.09166666666667,3.575,2.66666666666667,0.525000000000003,3.10833333333334,2.4,2.29166666666667
1476,0.991666666666671,1.1,1.475,1.85,1.78333333333334,2.375,1.38333333333334,-0.733333333333331,1.8,1.09166666666667,1.01666666666667
1477,0.991666666666671,1.1,1.475,1.85,1.78333333333334,2.375,1.38333333333334,-0.733333333333331,1.8,1.09166666666667,1.01666666666667
1478,0.991666666666671,1.1,1.475,1.85,1.78333333333334,2.375,1.38333333333334,-0.733333333333331,1.8,1.09166666666667,1.01666666666667
1505,0.516666666666669,0.66666666666667,1.00833333333334,1.36666666666667,1.24166666666667,1.84166666666667,0.833333333333336,-1.475,1.25,0.508333333333337,0.425000000000004
1514,-0.199999999999996,-0.05833333333333,0.275000000000003,0.650000000000002,0.533333333333337,1.14166666666667,0.158333333333336,-2.1,0.558333333333336,-0.141666666666665,-0.241666666666664
1546,-0.858333333333331,-0.70833333333333,-0.374999999999998,0.0166666666666687,-0.224999999999997,0.350000000000004,-0.591666666666664,-3.06666666666666,-0.149999999999999,-0.95833333333333,-1.03333333333333
2178,6.38333333333334,6.80833333333334,6.75833333333334,6.95833333333334,6.76666666666667,6.35,6.19166666666667,5.1,6.80833333333334,6.15,5.925
2253,6.70833333333334,7.11666666666667,7.025,7.29166666666667,7.09166666666667,6.675,6.525,5.43333333333333,7.13333333333334,6.5,6.25
2255,6.575,6.98333333333334,6.91666666666667,7.15833333333333,6.94166666666667,6.525,6.39166666666667,5.30833333333334,6.98333333333334,6.31666666666667,6.11666666666667
2257,6.56666666666667,7,6.925,7.15833333333334,6.96666666666667,6.53333333333333,6.39166666666667,5.29166666666667,6.96666666666667,6.33333333333334,6.11666666666667
2258,6.675,7.08333333333334,7.00833333333333,7.25833333333334,7.05833333333334,6.625,6.5,5.4,7.09166666666667,6.45,6.21666666666667
