"sYNGEO_ID","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013"
241,-0.0863636363636342,-0.0363636363636362,-0.26969696969697,0.313636363636363,0.271969696969697,-0.111363636363637,0.0553030303030289,-0.778030303030303,0.563636363636363,0.146969696969697,-0.0696969696969711
242,0.0106060606060616,-0.00606060606060588,-0.289393939393941,0.343939393939395,0.202272727272727,-0.147727272727274,0.093939393939392,-0.772727272727273,0.577272727272727,0.118939393939395,-0.131060606060604
249,-0.0598484848484837,-0.0431818181818189,-0.259848484848485,0.340151515151514,0.265151515151515,-0.109848484848486,0.0484848484848479,-0.776515151515151,0.573484848484847,0.123484848484848,-0.101515151515152
360,-0.156818181818182,-0.106818181818183,-0.223484848484847,0.293181818181821,0.368181818181818,-0.0901515151515131,0.0431818181818171,-0.765151515151516,0.534848484848486,0.118181818181818,-0.0151515151515156
361,-0.142424242424243,-0.0590909090909095,-0.259090909090909,0.299242424242425,0.274242424242424,-0.109090909090908,0.0659090909090905,-0.734090909090909,0.557575757575759,0.124242424242426,-0.0174242424242426
400,0.289393939393939,-0.0272727272727273,-0.460606060606059,0.489393939393938,-0.0189393939393927,-0.0606060606060606,0.256060606060606,-0.702272727272726,0.489393939393938,0.047727272727272,-0.302272727272728
405,0.373484848484846,0.0234848484848502,-0.443181818181817,0.531818181818183,-0.0765151515151512,-0.101515151515152,0.231818181818182,-0.743181818181817,0.490151515151517,0.0401515151515159,-0.326515151515149
407,0.321969696969697,-0.0196969696969695,-0.453030303030301,0.513636363636364,-0.0280303030303006,-0.0780303030302996,0.238636363636363,-0.736363636363635,0.488636363636363,0.0553030303030297,-0.303030303030303
408,0.361363636363635,0.0363636363636379,-0.438636363636365,0.528030303030302,-0.080303030303031,-0.10530303030303,0.236363636363638,-0.771969696969697,0.519696969696969,0.044696969696969,-0.33030303030303
623,0.209090909090909,-0.0659090909090909,-0.515909090909093,0.325757575757575,0.109090909090908,-0.0409090909090912,0.242424242424243,-0.607575757575757,0.442424242424244,0.0840909090909094,-0.182575757575758
627,0.31590909090909,0.00757575757575957,-0.567424242424241,0.424242424242424,-0.0257575757575736,-0.000757575757576845,0.274242424242424,-0.592424242424244,0.390909090909092,0.0409090909090892,-0.267424242424243
628,0.343181818181815,0.00984848484848477,-0.548484848484849,0.426515151515153,-0.0401515151515159,-0.00681818181818272,0.259848484848481,-0.606818181818182,0.384848484848485,0.0515151515151508,-0.273484848484848
630,0.343939393939396,-0.00606060606060765,-0.464393939393938,0.518939393939393,-0.0977272727272709,-0.0560606060606066,0.268939393939394,-0.697727272727274,0.468939393939394,0.0356060606060602,-0.314393939393941
634,0.314393939393939,-0.0189393939393909,-0.502272727272727,0.48939393939394,-0.0522727272727259,-0.0272727272727273,0.256060606060606,-0.668939393939393,0.456060606060607,0.0393939393939373,-0.285606060606062
635,0.240151515151516,-0.084848484848485,-0.584848484848485,0.356818181818182,0.0901515151515158,-0.0265151515151523,0.281818181818182,-0.543181818181818,0.415151515151515,0.081818181818182,-0.226515151515152
641,0.263636363636365,-0.0280303030303024,-0.553030303030305,0.388636363636365,0.0636363636363635,-0.0196969696969695,0.263636363636363,-0.586363636363638,0.421969696969698,0.0719696969696964,-0.286363636363636
649,0.130303030303029,-0.0863636363636342,-0.478030303030304,0.346969696969697,0.163636363636363,-0.0613636363636361,0.188636363636363,-0.669696969696969,0.488636363636365,0.121969696969697,-0.144696969696971
650,0.152272727272727,-0.0643939393939377,-0.472727272727273,0.377272727272727,0.135606060606059,-0.0560606060606066,0.210606060606059,-0.681060606060607,0.460606060606061,0.135606060606061,-0.197727272727271
651,0.0871212121212119,-0.0295454545454552,-0.287878787878788,0.378787878787878,0.187121212121212,-0.171212121212121,0.112121212121211,-0.771212121212121,0.545454545454546,0.120454545454545,-0.171212121212122
