"sYNGEO_ID","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013"
241,0.323863636363638,-0.167803030303029,-0.246969696969698,0.253030303030304,0.20719696969697,-0.20530303030303,0.215530303030302,-0.871969696969696,0.786363636363637,0.098863636363637,-0.39280303030303
242,0.365530303030303,-0.14280303030303,-0.263636363636364,0.303030303030303,0.128030303030304,-0.251136363636366,0.261363636363635,-0.863636363636365,0.786363636363635,0.0905303030303024,-0.413636363636364
249,0.329545454545455,-0.170454545454547,-0.245454545454546,0.279545454545454,0.187878787878789,-0.212121212121213,0.225378787878787,-0.862121212121211,0.787878787878787,0.079545454545455,-0.399621212121211
360,0.294318181818181,-0.214015151515152,-0.21401515151515,0.260984848484849,0.327651515151514,-0.134848484848485,0.177651515151513,-0.922348484848486,0.744318181818183,0.0734848484848474,-0.393181818181821
361,0.292803030303029,-0.178030303030305,-0.240530303030305,0.24280303030303,0.217803030303031,-0.19469696969697,0.213636363636361,-0.861363636363636,0.780303030303029,0.0886363636363647,-0.361363636363638
400,0.387499999999999,-0.199999999999999,-0.499999999999996,0.470833333333333,0.0500000000000007,-0.158333333333331,0.391666666666666,-0.800000000000001,0.691666666666666,0.129166666666666,-0.462499999999999
405,0.436363636363634,-0.171969696969699,-0.513636363636364,0.490530303030303,0.00719696969696848,-0.171969696969697,0.365530303030303,-0.813636363636364,0.70719696969697,0.123863636363636,-0.459469696969697
407,0.403030303030304,-0.201136363636364,-0.501136363636364,0.486363636363636,0.0321969696969706,-0.159469696969696,0.378030303030302,-0.809469696969696,0.703030303030303,0.128030303030302,-0.4594696969697
408,0.441666666666665,-0.162499999999998,-0.516666666666667,0.479166666666666,-0.00833333333333286,-0.179166666666667,0.37916666666667,-0.816666666666666,0.725,0.129166666666666,-0.470833333333333
623,0.362121212121213,-0.196212121212121,-0.500378787878788,0.353787878787879,0.212121212121212,-0.158712121212121,0.320454545454545,-0.775378787878788,0.57878787878788,0.153787878787879,-0.350378787878788
627,0.381060606060606,-0.177272727272728,-0.618939393939394,0.435227272727271,0.11439393939394,-0.098106060606062,0.364393939393937,-0.743939393939394,0.572727272727272,0.151893939393938,-0.381439393939395
628,0.392424242424241,-0.165909090909091,-0.595075757575758,0.429924242424242,0.0924242424242419,-0.0992424242424264,0.36742424242424,-0.757575757575758,0.57159090909091,0.154924242424244,-0.390909090909091
630,0.404924242424244,-0.186742424242425,-0.540909090909089,0.488257575757576,0.0257575757575772,-0.128409090909091,0.384090909090908,-0.811742424242423,0.663257575757576,0.138257575757576,-0.436742424242423
634,0.39431818181818,-0.176515151515151,-0.559848484848485,0.481818181818182,0.0484848484848488,-0.130681818181817,0.369318181818182,-0.805681818181817,0.656818181818183,0.14431818181818,-0.422348484848486
635,0.369318181818182,-0.218181818181819,-0.572348484848483,0.385984848484847,0.202651515151516,-0.139015151515151,0.352651515151516,-0.71401515151515,0.552651515151515,0.152651515151517,-0.372348484848485
641,0.367424242424242,-0.186742424242425,-0.57007575757576,0.413257575757576,0.179924242424242,-0.12840909090909,0.354924242424243,-0.745075757575757,0.571590909090908,0.150757575757577,-0.407575757575756
649,0.38371212121212,-0.191287878787877,-0.457954545454546,0.350378787878787,0.196212121212122,-0.182954545454546,0.312878787878788,-0.812121212121212,0.633712121212122,0.13371212121212,-0.36628787878788
650,0.348863636363637,-0.201136363636364,-0.467803030303031,0.382196969696968,0.182196969696969,-0.180303030303032,0.328030303030301,-0.792803030303031,0.623863636363636,0.173863636363636,-0.396969696969698
651,0.389015151515153,-0.160984848484848,-0.265151515151514,0.355681818181818,0.114015151515153,-0.281818181818181,0.284848484848485,-0.856818181818182,0.784848484848487,0.0848484848484841,-0.448484848484847
652,0.399621212121213,-0.17537878787879,-0.308712121212123,0.370454545454546,0.0871212121212093,-0.258712121212124,0.312121212121212,-0.858712121212122,0.762121212121212,0.112121212121211,-0.442045454545454
656,0.38636363636364,-0.121969696969696,-0.396969696969697,0.340530303030302,0.128030303030304,-0.23030303030303,0.290530303030305,-0.830303030303028,0.703030303030303,0.107196969696968,-0.376136363636363
659,0.384469696969697,-0.165530303030303,-0.382196969696968,0.438636363636363,0.0761363636363637,-0.219696969696971,0.346969696969696,-0.823863636363637,0.713636363636363,0.130303030303029,-0.498863636363637
660,0.398106060606063,-0.143560606060605,-0.385227272727271,0.356439393939395,0.123106060606062,-0.235227272727272,0.293939393939395,-0.835227272727273,0.714772727272727,0.102272727272728,-0.389393939393941
666,0.381060606060606,-0.177272727272728,-0.364772727272726,0.397727272727273,0.0852272727272716,-0.231439393939393,0.335227272727273,-0.835606060606061,0.731060606060607,0.126893939393939,-0.448106060606062
668,0.352651515151514,-0.197348484848485,-0.451515151515149,0.385984848484849,0.173484848484849,-0.164015151515152,0.34431818181818,-0.789015151515153,0.635984848484847,0.156818181818181,-0.447348484848487
674,0.400378787878788,-0.157954545454546,-0.42878787878788,0.337878787878788,0.154545454545456,-0.203787878787878,0.308712121212123,-0.828787878787878,0.67537878787879,0.121212121212121,-0.378787878787877
